idx,label,label_text,pred_clean,pred_corrupted,flipped,logit_diff_drop,correct_clean,correct_corrupted,cot_len,pred_patched,patch_recovers_clean,correct_patched
371,1,Yes,Yes,Yes,False,0.15060955286026,True,True,66,Yes,True,True
372,1,Yes,Yes,Yes,False,0.1163870096206665,True,True,74,Yes,True,True
373,1,Yes,Yes,Yes,False,0.014084696769714355,True,True,42,Yes,True,True
374,1,Yes,No,No,False,0.07157677412033081,False,False,106,No,True,False
375,1,Yes,Yes,Yes,False,0.037982821464538574,True,True,32,Yes,True,True
376,1,Yes,Yes,Yes,False,0.4770090579986572,True,True,113,Yes,True,True
377,0,No,No,No,False,0.00995171070098877,True,True,95,No,True,True
378,0,No,No,No,False,0.0440487265586853,True,True,30,No,True,True
379,0,No,No,No,False,0.004436612129211426,True,True,33,No,True,True
380,0,No,Yes,No,True,0.671194851398468,False,True,121,No,False,True
381,0,No,No,No,False,-0.18393832445144653,True,True,61,No,True,True
382,0,No,No,No,False,0.0034407973289489746,True,True,37,No,True,True
383,0,No,No,No,False,0.003451406955718994,True,True,65,No,True,True
384,0,No,No,No,False,0.13750892877578735,True,True,99,No,True,True
385,1,Yes,Yes,Yes,False,0.017369627952575684,True,True,48,Yes,True,True
386,1,Yes,Yes,Yes,False,0.013850629329681396,True,True,52,Yes,True,True
387,0,No,No,No,False,0.031105637550354004,True,True,81,No,True,True
388,1,Yes,Yes,No,True,0.7047009468078613,True,False,128,No,False,False
389,1,Yes,Yes,Yes,False,0.0017185211181640625,True,True,76,Yes,True,True
390,0,No,No,No,False,0.02334296703338623,True,True,61,No,True,True
391,1,Yes,No,Yes,True,0.5394203066825867,False,True,58,Yes,False,True
392,0,No,No,No,False,0.010462820529937744,True,True,61,No,True,True
393,1,Yes,Yes,Yes,False,0.006355106830596924,True,True,37,Yes,True,True
394,1,Yes,No,No,False,0.2632443904876709,False,False,84,No,True,False
395,0,No,No,No,False,0.030856788158416748,True,True,47,No,True,True
396,1,Yes,Yes,Yes,False,0.021835625171661377,True,True,62,Yes,True,True
397,0,No,No,No,False,0.006055712699890137,True,True,52,No,True,True
398,1,Yes,Yes,Yes,False,0.006738066673278809,True,True,79,Yes,True,True
399,1,Yes,Yes,Yes,False,0.020343899726867676,True,True,63,Yes,True,True
400,0,No,No,No,False,0.0038331151008605957,True,True,29,No,True,True
401,0,No,No,No,False,0.003367185592651367,True,True,74,No,True,True
402,1,Yes,Yes,Yes,False,0.04058575630187988,True,True,62,Yes,True,True
403,0,No,No,No,False,0.10947245359420776,True,True,47,No,True,True
404,1,Yes,Yes,Yes,False,0.09725761413574219,True,True,77,Yes,True,True
405,0,No,No,No,False,0.01570063829421997,True,True,46,No,True,True
406,0,No,No,No,False,0.0838727355003357,True,True,78,No,True,True
407,0,No,No,No,False,0.004520535469055176,True,True,133,No,True,True
408,1,Yes,Yes,Yes,False,0.03139817714691162,True,True,32,Yes,True,True
409,0,No,No,No,False,0.002147376537322998,True,True,82,No,True,True
410,1,Yes,Yes,Yes,False,0.2808218002319336,True,True,50,Yes,True,True
411,0,No,No,No,False,0.007948458194732666,True,True,93,No,True,True
412,1,Yes,Yes,Yes,False,0.018086791038513184,True,True,48,Yes,True,True
413,1,Yes,No,No,False,0.003951370716094971,False,False,107,No,True,False
414,0,No,No,No,False,0.0053629279136657715,True,True,67,No,True,True
415,0,No,No,No,False,0.0065160393714904785,True,True,102,No,True,True
416,0,No,No,No,False,0.11682814359664917,True,True,28,No,True,True
417,1,Yes,Yes,Yes,False,0.00837850570678711,True,True,43,Yes,True,True
418,1,Yes,Yes,No,True,0.6353343725204468,True,False,134,No,False,False
419,0,No,No,No,False,0.02223801612854004,True,True,60,No,True,True
420,0,No,Yes,Yes,False,-0.08191019296646118,False,False,56,Yes,True,False
421,1,Yes,Yes,Yes,False,0.0020311474800109863,True,True,79,Yes,True,True
422,0,No,No,No,False,0.00506359338760376,True,True,41,No,True,True
423,1,Yes,Yes,Yes,False,0.026921749114990234,True,True,31,Yes,True,True
424,0,No,No,No,False,0.04180634021759033,True,True,60,No,True,True
425,1,Yes,No,No,False,0.05509519577026367,False,False,72,No,True,False
426,1,Yes,No,No,False,0.19514018297195435,False,False,90,No,True,False
427,1,Yes,Yes,Yes,False,0.004601418972015381,True,True,92,Yes,True,True
428,1,Yes,Yes,No,True,0.7431668043136597,True,False,50,No,False,False
429,0,No,No,No,False,0.005735874176025391,True,True,60,No,True,True
430,0,No,No,No,False,0.042584240436553955,True,True,75,No,True,True
431,1,Yes,Yes,Yes,False,0.058814048767089844,True,True,123,Yes,True,True
432,1,Yes,No,Yes,True,0.5784587860107422,False,True,133,Yes,False,True
433,1,Yes,Yes,Yes,False,0.010524749755859375,True,True,87,Yes,True,True
434,1,Yes,Yes,Yes,False,0.004551053047180176,True,True,71,Yes,True,True
435,0,No,No,No,False,0.005162656307220459,True,True,53,No,True,True
436,1,Yes,Yes,Yes,False,0.05568230152130127,True,True,22,Yes,True,True
437,1,Yes,Yes,Yes,False,0.014480292797088623,True,True,89,Yes,True,True
438,1,Yes,Yes,Yes,False,0.13532084226608276,True,True,58,Yes,True,True
439,1,Yes,Yes,Yes,False,0.0031061768531799316,True,True,41,Yes,True,True
440,1,Yes,Yes,No,True,0.8587431907653809,True,False,73,No,False,False
441,1,Yes,Yes,Yes,False,0.0019540786743164062,True,True,88,Yes,True,True
442,1,Yes,Yes,Yes,False,0.3082723617553711,True,True,45,Yes,True,True
443,1,Yes,Yes,No,True,0.9801954030990601,True,False,45,No,False,False
444,0,No,No,No,False,0.016035914421081543,True,True,122,No,True,True
445,0,No,No,No,False,0.028572678565979004,True,True,129,No,True,True
446,1,Yes,Yes,Yes,False,0.011115074157714844,True,True,65,Yes,True,True
447,0,No,No,No,False,0.009328961372375488,True,True,54,No,True,True
448,1,Yes,Yes,Yes,False,0.012662231922149658,True,True,80,Yes,True,True
449,1,Yes,Yes,Yes,False,0.2143930196762085,True,True,65,Yes,True,True
450,1,Yes,Yes,Yes,False,-0.04178512096405029,True,True,66,Yes,True,True
451,0,No,No,No,False,0.039240896701812744,True,True,99,No,True,True
452,0,No,No,Yes,True,0.7703711986541748,True,False,60,Yes,False,False
453,0,No,No,No,False,0.005174815654754639,True,True,118,No,True,True
454,0,No,Yes,No,True,0.8657000660896301,False,True,32,No,False,True
455,1,Yes,Yes,Yes,False,0.01627063751220703,True,True,32,Yes,True,True
456,1,Yes,Yes,Yes,False,0.00927966833114624,True,True,49,Yes,True,True
457,0,No,No,No,False,0.008505940437316895,True,True,74,No,True,True
458,1,Yes,Yes,No,True,0.8727391958236694,True,False,87,No,False,False
459,1,Yes,No,Yes,True,0.64569491147995,False,True,74,Yes,False,True
460,0,No,No,No,False,0.06741529703140259,True,True,133,No,True,True
461,1,Yes,Yes,No,True,0.6313917636871338,True,False,70,No,False,False
462,0,No,Yes,Yes,False,0.005082130432128906,False,False,40,Yes,True,False
463,0,No,Yes,Yes,False,0.31087785959243774,False,False,62,Yes,True,False
464,1,Yes,Yes,No,True,0.9222363829612732,True,False,107,No,False,False
465,1,Yes,Yes,Yes,False,0.24026334285736084,True,True,70,Yes,True,True
466,1,Yes,Yes,No,True,0.9719134569168091,True,False,36,No,False,False
468,1,Yes,Yes,Yes,False,0.01947683095932007,True,True,47,Yes,True,True
469,1,Yes,Yes,Yes,False,0.012924551963806152,True,True,65,Yes,True,True
470,0,No,No,No,False,0.006941437721252441,True,True,63,No,True,True
471,1,Yes,Yes,Yes,False,0.0024535655975341797,True,True,72,Yes,True,True
472,0,No,No,No,False,0.0025550127029418945,True,True,102,No,True,True
473,1,Yes,Yes,Yes,False,0.022693872451782227,True,True,52,Yes,True,True
474,0,No,Yes,Yes,False,0.4755430221557617,False,False,135,Yes,True,False
475,1,Yes,Yes,Yes,False,0.040705323219299316,True,True,68,Yes,True,True
476,1,Yes,Yes,Yes,False,0.018796324729919434,True,True,53,Yes,True,True
477,1,Yes,Yes,Yes,False,0.020779311656951904,True,True,111,Yes,True,True
478,1,Yes,Yes,Yes,False,0.014229416847229004,True,True,59,Yes,True,True
479,1,Yes,Yes,Yes,False,0.0060479044914245605,True,True,90,Yes,True,True
480,0,No,No,No,False,0.05416989326477051,True,True,76,No,True,True
481,1,Yes,Yes,Yes,False,0.0029315948486328125,True,True,61,Yes,True,True
482,1,Yes,Yes,Yes,False,0.03434562683105469,True,True,46,Yes,True,True
483,0,No,No,No,False,0.020095765590667725,True,True,51,No,True,True
484,1,Yes,Yes,Yes,False,-0.2755439281463623,True,True,59,Yes,True,True
485,0,No,No,No,False,0.003653407096862793,True,True,70,No,True,True
486,1,Yes,Yes,Yes,False,0.1732378602027893,True,True,89,Yes,True,True
487,1,Yes,No,Yes,True,0.8983350992202759,False,True,130,Yes,False,True
488,1,Yes,Yes,Yes,False,0.01837974786758423,True,True,52,Yes,True,True
489,0,No,No,No,False,0.005943655967712402,True,True,91,No,True,True
490,1,Yes,Yes,Yes,False,0.002745211124420166,True,True,91,Yes,True,True
491,1,Yes,Yes,Yes,False,0.05216383934020996,True,True,60,Yes,True,True
492,0,No,No,No,False,0.014423787593841553,True,True,75,No,True,True
493,1,Yes,Yes,Yes,False,0.015172243118286133,True,True,50,Yes,True,True
494,1,Yes,Yes,Yes,False,0.31341254711151123,True,True,56,Yes,True,True
495,1,Yes,No,Yes,True,0.920355498790741,False,True,125,Yes,False,True
496,0,No,No,No,False,0.013030767440795898,True,True,42,No,True,True
497,1,Yes,No,Yes,True,0.7417808175086975,False,True,76,Yes,False,True
498,1,Yes,Yes,Yes,False,0.013210475444793701,True,True,65,Yes,True,True
499,1,Yes,Yes,Yes,False,0.421897828578949,True,True,70,Yes,True,True
500,1,Yes,Yes,Yes,False,0.018582403659820557,True,True,63,Yes,True,True
501,1,Yes,Yes,No,True,0.5353084802627563,True,False,140,No,False,False
502,0,No,No,No,False,0.0410807728767395,True,True,74,No,True,True
503,1,Yes,Yes,Yes,False,-0.16532254219055176,True,True,69,Yes,True,True
504,0,No,No,No,False,0.0543750524520874,True,True,45,No,True,True
505,0,No,No,No,False,0.053686439990997314,True,True,56,No,True,True
506,1,Yes,Yes,Yes,False,0.014470517635345459,True,True,39,Yes,True,True
507,1,Yes,Yes,Yes,False,0.0339546799659729,True,True,79,Yes,True,True
508,1,Yes,No,No,False,0.09052091836929321,False,False,62,No,True,False
509,0,No,Yes,Yes,False,0.0070847272872924805,False,False,79,Yes,True,False
510,0,No,No,No,False,0.0614933967590332,True,True,40,No,True,True
511,1,Yes,Yes,Yes,False,0.10868304967880249,True,True,85,Yes,True,True
512,0,No,No,No,False,0.02954709529876709,True,True,54,No,True,True
513,1,Yes,Yes,Yes,False,0.052847445011138916,True,True,32,Yes,True,True
514,1,Yes,Yes,Yes,False,0.012263357639312744,True,True,43,Yes,True,True
515,1,Yes,Yes,Yes,False,0.17950010299682617,True,True,42,Yes,True,True
516,1,Yes,Yes,Yes,False,0.0167466402053833,True,True,63,Yes,True,True
517,1,Yes,Yes,Yes,False,0.10328125953674316,True,True,74,Yes,True,True
518,1,Yes,Yes,Yes,False,-0.1703597903251648,True,True,143,Yes,True,True
519,1,Yes,Yes,Yes,False,0.017074406147003174,True,True,82,Yes,True,True
520,1,Yes,Yes,Yes,False,0.019377470016479492,True,True,53,Yes,True,True
521,0,No,No,No,False,0.012537181377410889,True,True,83,No,True,True
522,1,Yes,Yes,Yes,False,0.008902490139007568,True,True,47,Yes,True,True
523,1,Yes,No,No,False,0.2563440203666687,False,False,74,No,True,False
524,0,No,Yes,Yes,False,0.0023837685585021973,False,False,63,Yes,True,False
525,1,Yes,Yes,Yes,False,0.002347409725189209,True,True,25,Yes,True,True
526,1,Yes,No,No,False,0.05397534370422363,False,False,124,No,True,False
527,1,Yes,Yes,Yes,False,0.16097158193588257,True,True,44,Yes,True,True
528,1,Yes,Yes,Yes,False,0.0008013248443603516,True,True,31,Yes,True,True
529,1,Yes,Yes,Yes,False,-0.07691669464111328,True,True,56,Yes,True,True
530,0,No,No,No,False,0.004924595355987549,True,True,100,No,True,True
531,1,Yes,Yes,Yes,False,0.07065486907958984,True,True,33,Yes,True,True
532,1,Yes,Yes,Yes,False,0.0014056563377380371,True,True,46,Yes,True,True
533,1,Yes,No,No,False,0.010819852352142334,False,False,116,No,True,False
534,1,Yes,Yes,Yes,False,0.018225252628326416,True,True,63,Yes,True,True
535,0,No,No,No,False,0.002820253372192383,True,True,90,No,True,True
536,1,Yes,No,Yes,True,0.9380190968513489,False,True,78,Yes,False,True
537,1,Yes,Yes,Yes,False,0.004722952842712402,True,True,60,Yes,True,True
538,1,Yes,Yes,Yes,False,0.06403112411499023,True,True,89,Yes,True,True
539,1,Yes,Yes,Yes,False,0.004035472869873047,True,True,56,Yes,True,True
540,1,Yes,Yes,Yes,False,0.48425519466400146,True,True,64,Yes,True,True
541,1,Yes,Yes,No,True,0.5510171055793762,True,False,81,No,False,False
542,1,Yes,Yes,No,True,0.5772684812545776,True,False,55,No,False,False
543,1,Yes,Yes,Yes,False,0.016207098960876465,True,True,148,Yes,True,True
544,1,Yes,Yes,Yes,False,0.2377997636795044,True,True,101,Yes,True,True
545,0,No,No,No,False,0.04380160570144653,True,True,79,No,True,True
546,1,Yes,Yes,Yes,False,0.0930432677268982,True,True,74,Yes,True,True
547,0,No,No,Yes,True,0.7855311036109924,True,False,79,Yes,False,False
548,1,Yes,Yes,No,True,0.9367207288742065,True,False,34,No,False,False
549,1,Yes,Yes,Yes,False,0.08766669034957886,True,True,77,Yes,True,True
550,1,Yes,No,No,False,0.2598758339881897,False,False,52,No,True,False
551,1,Yes,Yes,No,True,0.9289761781692505,True,False,72,No,False,False
552,1,Yes,Yes,Yes,False,0.013948142528533936,True,True,67,Yes,True,True
553,1,Yes,Yes,Yes,False,0.0027104616165161133,True,True,68,Yes,True,True
554,1,Yes,No,No,False,0.014026403427124023,False,False,78,No,True,False
555,0,No,No,No,False,0.006641507148742676,True,True,77,No,True,True
556,1,Yes,Yes,Yes,False,0.09618985652923584,True,True,63,Yes,True,True
557,1,Yes,Yes,Yes,False,0.25462985038757324,True,True,45,Yes,True,True
558,1,Yes,Yes,Yes,False,0.257773220539093,True,True,65,Yes,True,True
559,1,Yes,Yes,Yes,False,0.048910558223724365,True,True,107,Yes,True,True
560,1,Yes,Yes,Yes,False,0.3728042244911194,True,True,77,Yes,True,True
561,0,No,No,No,False,0.005221009254455566,True,True,35,No,True,True
562,1,Yes,Yes,Yes,False,0.003036677837371826,True,True,57,Yes,True,True
563,1,Yes,Yes,Yes,False,0.018270671367645264,True,True,55,Yes,True,True
564,0,No,No,No,False,0.004309237003326416,True,True,83,No,True,True
565,1,Yes,Yes,Yes,False,0.03014373779296875,True,True,102,Yes,True,True
566,1,Yes,Yes,Yes,False,0.01907789707183838,True,True,70,Yes,True,True
567,1,Yes,Yes,Yes,False,0.02136838436126709,True,True,37,Yes,True,True
568,0,No,No,No,False,0.025454401969909668,True,True,73,No,True,True
569,1,Yes,Yes,Yes,False,0.023340702056884766,True,True,51,Yes,True,True
570,1,Yes,Yes,Yes,False,0.3873499631881714,True,True,160,Yes,True,True
571,1,Yes,Yes,Yes,False,0.005433142185211182,True,True,137,Yes,True,True
572,0,No,No,No,False,0.015141129493713379,True,True,91,No,True,True
573,0,No,Yes,Yes,False,0.1569553017616272,False,False,63,Yes,True,False
574,1,Yes,Yes,Yes,False,0.02388894557952881,True,True,49,Yes,True,True
575,0,No,No,No,False,0.004791080951690674,True,True,58,No,True,True
576,1,Yes,Yes,Yes,False,0.1241844892501831,True,True,64,Yes,True,True
577,0,No,No,No,False,0.003662109375,True,True,115,No,True,True
578,0,No,No,No,False,0.004871010780334473,True,True,49,No,True,True
579,1,Yes,No,No,False,0.0028786659240722656,False,False,69,No,True,False
580,0,No,No,Yes,True,0.65984708070755,True,False,71,Yes,False,False
581,0,No,No,No,False,0.030284106731414795,True,True,60,No,True,True
582,1,Yes,Yes,Yes,False,0.007091820240020752,True,True,32,Yes,True,True
583,1,Yes,Yes,Yes,False,0.014413416385650635,True,True,60,Yes,True,True
584,1,Yes,Yes,Yes,False,0.004733026027679443,True,True,58,Yes,True,True
585,1,Yes,Yes,Yes,False,0.050624728202819824,True,True,51,Yes,True,True
586,1,Yes,Yes,Yes,False,0.03022778034210205,True,True,52,Yes,True,True
587,0,No,No,No,False,0.002456188201904297,True,True,60,No,True,True
588,1,Yes,Yes,No,True,0.7105646729469299,True,False,53,No,False,False
589,0,No,No,No,False,0.0867849588394165,True,True,47,No,True,True
590,0,No,No,No,False,0.004866540431976318,True,True,55,No,True,True
591,1,Yes,Yes,Yes,False,0.015061259269714355,True,True,75,Yes,True,True
592,0,No,No,No,False,0.010109424591064453,True,True,51,No,True,True
593,0,No,No,No,False,0.002880692481994629,True,True,66,No,True,True
594,1,Yes,Yes,Yes,False,0.3801742196083069,True,True,32,Yes,True,True
595,1,Yes,Yes,Yes,False,0.009116590023040771,True,True,45,Yes,True,True
596,1,Yes,No,No,False,0.0006600618362426758,False,False,109,No,True,False
597,0,No,No,No,False,0.017655909061431885,True,True,78,No,True,True
598,0,No,Yes,Yes,False,0.20550012588500977,False,False,57,Yes,True,False
599,1,Yes,Yes,Yes,False,0.04154139757156372,True,True,34,Yes,True,True
600,0,No,No,Yes,True,0.9096384048461914,True,False,63,Yes,False,False
601,0,No,No,No,False,0.06831932067871094,True,True,133,No,True,True
602,1,Yes,Yes,Yes,False,0.005142688751220703,True,True,59,Yes,True,True
603,0,No,No,Yes,True,0.4770093858242035,True,False,84,Yes,False,False
604,1,Yes,Yes,Yes,False,0.07316625118255615,True,True,77,Yes,True,True
605,1,Yes,Yes,Yes,False,0.022610187530517578,True,True,61,Yes,True,True
606,0,No,No,No,False,0.027685463428497314,True,True,115,No,True,True
607,1,Yes,Yes,Yes,False,0.021907508373260498,True,True,61,Yes,True,True
608,1,Yes,Yes,Yes,False,0.023713409900665283,True,True,67,Yes,True,True
609,1,Yes,Yes,Yes,False,0.05285543203353882,True,True,64,Yes,True,True
610,1,Yes,Yes,Yes,False,0.01135176420211792,True,True,72,Yes,True,True
611,0,No,No,No,False,0.18366789817810059,True,True,78,No,True,True
612,1,Yes,Yes,Yes,False,0.0030907392501831055,True,True,69,Yes,True,True
613,1,Yes,Yes,Yes,False,0.010642170906066895,True,True,57,Yes,True,True
614,1,Yes,Yes,Yes,False,0.319899320602417,True,True,74,Yes,True,True
615,1,Yes,No,No,False,0.0037544965744018555,False,False,37,No,True,False
616,0,No,No,No,False,0.006576597690582275,True,True,71,No,True,True
617,1,Yes,Yes,Yes,False,0.003657817840576172,True,True,82,Yes,True,True
618,0,No,No,No,False,0.03765988349914551,True,True,49,No,True,True
619,0,No,No,No,False,0.02196967601776123,True,True,60,No,True,True
620,1,Yes,No,No,False,0.0103110671043396,False,False,53,No,True,False
621,1,Yes,Yes,Yes,False,0.0840347409248352,True,True,141,Yes,True,True
622,1,Yes,Yes,Yes,False,0.016900300979614258,True,True,59,Yes,True,True
623,0,No,No,No,False,0.01731693744659424,True,True,82,No,True,True
624,1,Yes,Yes,Yes,False,0.39082181453704834,True,True,67,Yes,True,True
625,0,No,Yes,Yes,False,0.03956478834152222,False,False,50,Yes,True,False
626,0,No,No,No,False,0.0021734237670898438,True,True,82,No,True,True
627,1,Yes,Yes,Yes,False,0.02757585048675537,True,True,70,Yes,True,True
628,0,No,No,No,False,0.01690220832824707,True,True,116,No,True,True
629,1,Yes,No,Yes,True,0.9295678734779358,False,True,80,Yes,False,True
630,0,No,No,No,False,0.09013885259628296,True,True,73,No,True,True
631,1,Yes,Yes,Yes,False,0.005954444408416748,True,True,60,Yes,True,True
632,1,Yes,Yes,Yes,False,0.004912376403808594,True,True,58,Yes,True,True
633,0,No,No,No,False,0.009973347187042236,True,True,59,No,True,True
634,1,Yes,No,No,False,0.18671411275863647,False,False,95,No,True,False
635,0,No,No,Yes,True,0.5659686923027039,True,False,78,Yes,False,False
636,0,No,No,No,False,-0.0029343366622924805,True,True,97,No,True,True
637,1,Yes,Yes,Yes,False,0.142952561378479,True,True,49,Yes,True,True
638,1,Yes,Yes,Yes,False,0.010277152061462402,True,True,55,Yes,True,True
639,0,No,No,No,False,0.010124266147613525,True,True,77,No,True,True
640,0,No,No,No,False,0.0069005489349365234,True,True,69,No,True,True
641,0,No,No,No,False,0.012566089630126953,True,True,50,No,True,True
642,1,Yes,Yes,Yes,False,0.034777820110321045,True,True,36,Yes,True,True
643,1,Yes,Yes,Yes,False,0.007344484329223633,True,True,55,Yes,True,True
644,1,Yes,Yes,Yes,False,0.3446813225746155,True,True,57,Yes,True,True
645,0,No,No,No,False,0.01618868112564087,True,True,82,No,True,True
646,1,Yes,No,Yes,True,0.8520936965942383,False,True,57,Yes,False,True
647,0,No,No,No,False,0.024593234062194824,True,True,51,No,True,True
648,0,No,No,No,False,0.008883655071258545,True,True,79,No,True,True
649,1,Yes,Yes,Yes,False,0.01161336898803711,True,True,83,Yes,True,True
650,0,No,Yes,Yes,False,0.4152947664260864,False,False,59,Yes,True,False
651,1,Yes,Yes,No,True,0.5611873269081116,True,False,66,No,False,False
652,1,Yes,Yes,Yes,False,0.049864888191223145,True,True,69,Yes,True,True
653,0,No,No,No,False,0.006807506084442139,True,True,44,No,True,True
654,1,Yes,Yes,Yes,False,0.014695703983306885,True,True,90,Yes,True,True
655,0,No,No,No,False,0.003332078456878662,True,True,71,No,True,True
656,1,Yes,Yes,Yes,False,0.06809842586517334,True,True,33,Yes,True,True
657,1,Yes,Yes,Yes,False,0.0025199055671691895,True,True,36,Yes,True,True
658,0,No,No,No,False,0.005797743797302246,True,True,49,No,True,True
659,1,Yes,Yes,Yes,False,0.1533569097518921,True,True,39,Yes,True,True
660,1,Yes,No,Yes,True,0.5578082203865051,False,True,79,Yes,False,True
661,1,Yes,Yes,Yes,False,0.004625976085662842,True,True,83,Yes,True,True
662,0,No,No,No,False,0.011207997798919678,True,True,36,No,True,True
663,0,No,No,No,False,0.016929149627685547,True,True,71,No,True,True
664,1,Yes,Yes,Yes,False,0.04448270797729492,True,True,51,Yes,True,True
665,1,Yes,Yes,Yes,False,0.01230388879776001,True,True,46,Yes,True,True
666,1,Yes,Yes,Yes,False,0.1429915428161621,True,True,90,Yes,True,True
667,1,Yes,No,No,False,0.0040493011474609375,False,False,42,No,True,False
668,1,Yes,Yes,Yes,False,0.2911616563796997,True,True,73,Yes,True,True
669,1,Yes,Yes,No,True,0.7858676314353943,True,False,166,No,False,False
670,0,No,No,No,False,0.007744908332824707,True,True,50,No,True,True
671,1,Yes,Yes,Yes,False,0.0032491087913513184,True,True,43,Yes,True,True
672,1,Yes,Yes,Yes,False,0.0426211953163147,True,True,60,Yes,True,True
673,1,Yes,Yes,No,True,0.5391883254051208,True,False,37,No,False,False
674,1,Yes,Yes,Yes,False,0.016834497451782227,True,True,52,Yes,True,True
675,0,No,No,No,False,0.011567652225494385,True,True,78,No,True,True
676,0,No,No,No,False,0.024782896041870117,True,True,138,No,True,True
677,0,No,No,No,False,0.012419939041137695,True,True,150,No,True,True
678,1,Yes,Yes,Yes,False,0.06075400114059448,True,True,78,Yes,True,True
679,1,Yes,No,Yes,True,0.6210153102874756,False,True,35,Yes,False,True
680,1,Yes,Yes,Yes,False,0.2438083291053772,True,True,41,Yes,True,True
681,0,No,No,No,False,-0.06782650947570801,True,True,41,No,True,True
682,1,Yes,Yes,Yes,False,0.21116358041763306,True,True,69,Yes,True,True
683,1,Yes,Yes,Yes,False,0.0032706856727600098,True,True,61,Yes,True,True
684,1,Yes,Yes,No,True,0.7192400693893433,True,False,38,No,False,False
685,0,No,No,No,False,0.08769309520721436,True,True,89,No,True,True
686,1,Yes,Yes,Yes,False,0.25424230098724365,True,True,87,Yes,True,True
687,1,Yes,No,No,False,0.018990159034729004,False,False,77,No,True,False
688,1,Yes,No,No,False,0.035905539989471436,False,False,139,No,True,False
689,0,No,No,No,False,0.0065476298332214355,True,True,95,No,True,True
690,0,No,Yes,Yes,False,0.0035706162452697754,False,False,65,Yes,True,False
691,1,Yes,No,No,False,-0.06454193592071533,False,False,47,No,True,False
692,0,No,No,No,False,0.003941655158996582,True,True,108,No,True,True
693,1,Yes,Yes,Yes,False,0.013163864612579346,True,True,58,Yes,True,True
694,1,Yes,No,No,False,0.012099087238311768,False,False,103,No,True,False
695,1,Yes,No,Yes,True,0.9544788599014282,False,True,107,Yes,False,True
696,1,Yes,Yes,Yes,False,0.13843578100204468,True,True,75,Yes,True,True
697,1,Yes,Yes,Yes,False,0.026551485061645508,True,True,42,Yes,True,True
698,1,Yes,No,Yes,True,0.8081141114234924,False,True,49,Yes,False,True
699,1,Yes,No,No,False,-0.28298473358154297,False,False,62,No,True,False
700,0,No,No,No,False,0.022919297218322754,True,True,42,No,True,True
701,1,Yes,Yes,Yes,False,0.237434983253479,True,True,76,Yes,True,True
702,0,No,No,No,False,0.03788942098617554,True,True,54,No,True,True
703,1,Yes,Yes,Yes,False,0.06542044878005981,True,True,66,Yes,True,True
704,1,Yes,Yes,Yes,False,0.02798295021057129,True,True,53,Yes,True,True
705,1,Yes,No,Yes,True,0.9477652907371521,False,True,134,Yes,False,True
706,1,Yes,Yes,Yes,False,0.005793094635009766,True,True,64,Yes,True,True
707,1,Yes,No,No,False,0.0012360811233520508,False,False,82,No,True,False
708,1,Yes,Yes,Yes,False,0.0015988349914550781,True,True,76,Yes,True,True
709,1,Yes,No,No,False,0.1515117883682251,False,False,86,No,True,False
710,0,No,No,No,False,0.010486781597137451,True,True,78,No,True,True
711,1,Yes,Yes,Yes,False,0.012240886688232422,True,True,65,Yes,True,True
712,0,No,No,No,False,0.0003451108932495117,True,True,67,No,True,True
713,1,Yes,Yes,Yes,False,0.10328495502471924,True,True,70,Yes,True,True
714,1,Yes,Yes,Yes,False,0.04032158851623535,True,True,29,Yes,True,True
715,0,No,Yes,Yes,False,0.2515300512313843,False,False,71,Yes,True,False
716,0,No,Yes,Yes,False,0.4247415065765381,False,False,110,Yes,True,False
717,1,Yes,Yes,Yes,False,0.008071303367614746,True,True,139,Yes,True,True
718,1,Yes,Yes,No,True,0.9650862216949463,True,False,48,No,False,False
719,0,No,No,Yes,True,0.43757909536361694,True,False,103,Yes,False,False
720,1,Yes,Yes,Yes,False,0.014204204082489014,True,True,54,Yes,True,True
721,0,No,No,No,False,0.007145702838897705,True,True,100,No,True,True
722,1,Yes,No,No,False,0.010552167892456055,False,False,86,No,True,False
723,1,Yes,Yes,Yes,False,0.031658172607421875,True,True,71,Yes,True,True
724,0,No,No,No,False,0.005567312240600586,True,True,77,No,True,True
725,0,No,No,No,False,0.01772761344909668,True,True,91,No,True,True
726,0,No,No,Yes,True,0.8531690239906311,True,False,70,Yes,False,False
727,1,Yes,Yes,Yes,False,0.22296273708343506,True,True,38,Yes,True,True
728,0,No,Yes,No,True,0.9337701797485352,False,True,81,No,False,True
729,1,Yes,Yes,Yes,False,0.0030423402786254883,True,True,58,Yes,True,True
730,1,Yes,Yes,Yes,False,0.0034359097480773926,True,True,94,Yes,True,True
731,1,Yes,Yes,Yes,False,0.5002915263175964,True,True,51,Yes,True,True
732,0,No,Yes,Yes,False,0.026381850242614746,False,False,60,Yes,True,False
733,1,Yes,No,No,False,0.008070528507232666,False,False,77,No,True,False
734,1,Yes,Yes,Yes,False,0.003015577793121338,True,True,42,Yes,True,True
735,0,No,No,No,False,0.2419424057006836,True,True,76,No,True,True
736,1,Yes,No,Yes,True,0.7146060466766357,False,True,46,Yes,False,True
737,0,No,No,No,False,0.11771845817565918,True,True,64,No,True,True
738,1,Yes,Yes,Yes,False,0.2897212505340576,True,True,52,Yes,True,True
739,0,No,No,No,False,0.01954275369644165,True,True,32,No,True,True
